source,entity_type,bank_id,record_id,name,blood_group,component,category,contact,email,address,city,state,pincode,age,quantity,units_available,event_time,updated_at,notes
REDCROSS,inventory_transaction,49,redcross-49-4205-0c96b3d650b419c0c471959444696b0e,,B+,Plasma,,,,,,,,,4,27,2024-10-07 05:31:32,2024-10-07 05:31:32,INFLOW
REDCROSS,inventory_transaction,17,redcross-17-4206-bf7c2d0cc0fa0bdc5f9e80e971eff58c,,O+,Cryoprecipitate,,,,,,,,,3,3,2025-05-27 15:11:26,2025-05-27 15:11:26,OUTFLOW
REDCROSS,inventory_transaction,17,redcross-17-4207-d2500cfb90c8d37881eff3560b5bd121,,A+,Packed RBC,,,,,,,,,3,17,2024-06-13 04:13:45,2024-06-13 04:13:45,INFLOW
REDCROSS,inventory_transaction,21,redcross-21-4208-3b6ee5f058b1ad87e0e00173239cda90,,B+,Whole Blood,,,,,,,,,1,9,2025-12-16 03:13:55,2025-12-16 03:13:55,INFLOW
REDCROSS,inventory_transaction,46,redcross-46-4209-2c1843994a20b42881296478275d409a,,O+,Platelets,,,,,,,,,2,17,2026-03-10 11:26:29,2026-03-10 11:26:29,INFLOW
REDCROSS,inventory_transaction,43,redcross-43-4210-2011bb3449482bfdd10c6d8e4e8ecf3a,,O+,Cryoprecipitate,,,,,,,,,2,2,2025-10-27 22:24:24,2025-10-27 22:24:24,INFLOW
REDCROSS,inventory_transaction,27,redcross-27-4211-284e489293da8ebc2a3bafb59d4af910,,B+,Packed RBC,,,,,,,,,6,13,2024-04-11 12:43:52,2024-04-11 12:43:52,OUTFLOW
REDCROSS,inventory_transaction,29,redcross-29-4212-b5964fd1208b35d8e5ef33dca7eb2dd5,,A+,Plasma,,,,,,,,,6,19,2026-04-18 21:28:48,2026-04-18 21:28:48,OUTFLOW
REDCROSS,inventory_transaction,31,redcross-31-4213-979f3eec83049d39560016af0667bdaa,,A+,Plasma,,,,,,,,,3,25,2024-09-14 15:25:02,2024-09-14 15:25:02,INFLOW
REDCROSS,inventory_transaction,33,redcross-33-4214-56e7ccd1b67b6f333ce25ea89fba28d8,,A+,Fresh Frozen Plasma,,,,,,,,,6,15,2024-05-23 18:27:19,2024-05-23 18:27:19,OUTFLOW
REDCROSS,inventory_transaction,12,redcross-12-4215-75c58e6f72a7e6f99fd36d2bccf12584,,O+,Fresh Frozen Plasma,,,,,,,,,5,36,2025-08-09 19:34:33,2025-08-09 19:34:33,INFLOW
REDCROSS,inventory_transaction,36,redcross-36-4216-8b0773445ef6cef991db12d4ccbc1fdc,,B+,Packed RBC,,,,,,,,,1,11,2024-11-02 23:17:09,2024-11-02 23:17:09,INFLOW
REDCROSS,inventory_transaction,5,redcross-5-4217-9a576e5864c2ade1b8b34f343b5d60c2,,A+,Platelets,,,,,,,,,2,4,2024-02-11 13:56:38,2024-02-11 13:56:38,INFLOW
REDCROSS,inventory_transaction,42,redcross-42-4218-f37e5b36612de0ee8a95db86aa46cad8,,B+,Cryoprecipitate,,,,,,,,,2,4,2024-03-04 12:51:30,2024-03-04 12:51:30,INFLOW
REDCROSS,inventory_transaction,28,redcross-28-4219-a3fd4081a198e417a0e86e438a03e194,,O+,Whole Blood,,,,,,,,,1,4,2026-03-30 02:16:15,2026-03-30 02:16:15,INFLOW
REDCROSS,inventory_transaction,35,redcross-35-4220-1de260db86ddfe6cb72eeccac3b077c1,,A+,Platelets,,,,,,,,,1,0,2024-09-01 07:52:01,2024-09-01 07:52:01,OUTFLOW
REDCROSS,inventory_transaction,8,redcross-8-4221-7c4eb9882ac78e97ec71716adf429b74,,A+,Platelets,,,,,,,,,5,13,2024-01-22 12:22:16,2024-01-22 12:22:16,INFLOW
REDCROSS,inventory_transaction,22,redcross-22-4222-af9f8cef3f44b4b6ee241530a4131f07,,B+,Fresh Frozen Plasma,,,,,,,,,13,49,2025-12-14 09:22:09,2025-12-14 09:22:09,INFLOW
REDCROSS,inventory_transaction,22,redcross-22-4223-d75b8ed3f90606d1d15095d8b59fb770,,O+,Packed RBC,,,,,,,,,17,62,2025-04-13 08:22:29,2025-04-13 08:22:29,INFLOW
REDCROSS,inventory_transaction,21,redcross-21-4224-2494bb64d91f2eb7f11424cca43f2639,,O+,Plasma,,,,,,,,,12,17,2025-07-13 06:41:32,2025-07-13 06:41:32,OUTFLOW
REDCROSS,inventory_transaction,6,redcross-6-4225-6f4589cf8d44daae803570afa5159452,,A+,Fresh Frozen Plasma,,,,,,,,,4,31,2025-02-10 13:58:39,2025-02-10 13:58:39,INFLOW
REDCROSS,inventory_transaction,35,redcross-35-4226-aab76c9a896d176c39d5868e56fdb742,,A+,Platelets,,,,,,,,,1,5,2026-02-01 17:27:42,2026-02-01 17:27:42,INFLOW
REDCROSS,inventory_transaction,42,redcross-42-4227-25a7f18df6d910abedb9312382c6d068,,B+,Packed RBC,,,,,,,,,1,8,2025-11-29 12:57:02,2025-11-29 12:57:02,INFLOW
REDCROSS,inventory_transaction,9,redcross-9-4228-d2317cc67774f8dae7684ad8f92e257e,,O+,Plasma,,,,,,,,,6,39,2024-11-09 20:30:26,2024-11-09 20:30:26,OUTFLOW
REDCROSS,inventory_transaction,38,redcross-38-4229-1eeeb50449211b344ae0bcbd25bc1ebe,,O+,Cryoprecipitate,,,,,,,,,1,10,2024-10-17 04:27:33,2024-10-17 04:27:33,OUTFLOW
REDCROSS,inventory_transaction,32,redcross-32-4230-a80d99dd120bc5c0bfa0a98a2c477d64,,B-,Plasma,,,,,,,,,1,5,2025-05-07 18:46:53,2025-05-07 18:46:53,INFLOW
REDCROSS,inventory_transaction,1,redcross-1-4231-6537c02fbbda57c0e42f79e5b67b27d0,,O+,Plasma,,,,,,,,,11,28,2025-09-13 01:43:50,2025-09-13 01:43:50,OUTFLOW
REDCROSS,inventory_transaction,47,redcross-47-4232-da2689a20e6ba82a0f9e894c7192f448,,A+,Packed RBC,,,,,,,,,1,9,2024-07-11 17:42:29,2024-07-11 17:42:29,OUTFLOW
REDCROSS,inventory_transaction,9,redcross-9-4233-ae38b08fb26428b0fa3845dfa1021c92,,O+,Fresh Frozen Plasma,,,,,,,,,7,15,2025-08-08 01:40:17,2025-08-08 01:40:17,OUTFLOW
REDCROSS,inventory_transaction,11,redcross-11-4234-11c24c9eb82ca96900bd3e27e8df1ad8,,A+,Cryoprecipitate,,,,,,,,,2,3,2025-12-06 05:09:02,2025-12-06 05:09:02,INFLOW
REDCROSS,inventory_transaction,28,redcross-28-4235-645387948609f5eb4bd85b88b973f42e,,B+,Cryoprecipitate,,,,,,,,,3,3,2025-09-08 06:43:22,2025-09-08 06:43:22,INFLOW
REDCROSS,inventory_transaction,19,redcross-19-4236-6de7c1f58573310ff1dc6254ede98bdc,,O+,Packed RBC,,,,,,,,,2,7,2024-11-26 07:43:34,2024-11-26 07:43:34,INFLOW
REDCROSS,inventory_transaction,16,redcross-16-4237-2475f852826ec748ca8964502c8bfe94,,O+,Plasma,,,,,,,,,3,7,2025-09-01 16:53:18,2025-09-01 16:53:18,INFLOW
REDCROSS,inventory_transaction,11,redcross-11-4238-85ba0035184ea7c2bb0d20f8f66ec7bc,,O+,Fresh Frozen Plasma,,,,,,,,,6,11,2024-07-13 11:03:31,2024-07-13 11:03:31,OUTFLOW
REDCROSS,inventory_transaction,1,redcross-1-4239-2266f5f19c75edb4ecfd6d6111ba5c73,,A+,Cryoprecipitate,,,,,,,,,3,3,2026-01-25 07:11:32,2026-01-25 07:11:32,INFLOW
REDCROSS,inventory_transaction,39,redcross-39-4240-14bd1ecdf1fb979e25799eb13685af82,,A+,Whole Blood,,,,,,,,,1,13,2024-10-03 00:19:59,2024-10-03 00:19:59,INFLOW
REDCROSS,inventory_transaction,40,redcross-40-4241-9c9752115bf215ead155bb6a97c01db5,,O+,Plasma,,,,,,,,,4,25,2025-07-24 05:15:43,2025-07-24 05:15:43,INFLOW
REDCROSS,inventory_transaction,49,redcross-49-4242-fe0e5ead2db8780de4cab8fed16ad8ca,,AB+,Plasma,,,,,,,,,2,3,2024-08-13 15:27:22,2024-08-13 15:27:22,OUTFLOW
REDCROSS,inventory_transaction,29,redcross-29-4243-c9a58e8342fa326498f6e7ec1ae39f71,,B+,Plasma,,,,,,,,,5,25,2024-12-31 15:14:21,2024-12-31 15:14:21,INFLOW
REDCROSS,inventory_transaction,7,redcross-7-4244-35c578b8a94cb099d436b44e07bac922,,O+,Whole Blood,,,,,,,,,11,32,2025-02-02 13:27:06,2025-02-02 13:27:06,INFLOW
REDCROSS,inventory_transaction,38,redcross-38-4245-ce1e4a1e3cec763f320feeef988ed8ab,,O+,Platelets,,,,,,,,,6,8,2024-05-10 19:17:11,2024-05-10 19:17:11,OUTFLOW
REDCROSS,inventory_transaction,4,redcross-4-4246-b13ac0e542ab4dacddd52cb094dafe3b,,A+,Whole Blood,,,,,,,,,4,20,2025-10-19 03:13:56,2025-10-19 03:13:56,INFLOW
REDCROSS,inventory_transaction,37,redcross-37-4247-32d26a33cc0fffb4bbf90328a92dcab0,,O+,Packed RBC,,,,,,,,,9,30,2026-01-28 17:39:41,2026-01-28 17:39:41,INFLOW
REDCROSS,inventory_transaction,19,redcross-19-4248-99a88923b1565f62a618a903f445a98b,,A+,Plasma,,,,,,,,,5,13,2025-12-22 18:04:53,2025-12-22 18:04:53,INFLOW
REDCROSS,inventory_transaction,3,redcross-3-4249-48acf9a2e015a5849a8d0f5616135310,,O+,Whole Blood,,,,,,,,,8,30,2024-04-22 04:28:22,2024-04-22 04:28:22,OUTFLOW
REDCROSS,inventory_transaction,37,redcross-37-4250-894372924cd95f81e4bf77cf30750180,,A+,Fresh Frozen Plasma,,,,,,,,,1,12,2025-11-14 02:18:51,2025-11-14 02:18:51,INFLOW
REDCROSS,inventory_transaction,27,redcross-27-4251-e971f9067c993a12e1a9320ae51a4a27,,B-,Packed RBC,,,,,,,,,1,1,2024-02-04 22:25:54,2024-02-04 22:25:54,OUTFLOW
REDCROSS,inventory_transaction,3,redcross-3-4252-8b6cbe4cbe6ddecffd341c52bcc490fc,,O+,Fresh Frozen Plasma,,,,,,,,,4,9,2024-07-13 12:16:56,2024-07-13 12:16:56,OUTFLOW
REDCROSS,inventory_transaction,18,redcross-18-4253-8289b483af2bec52be86e73e4cf78c5c,,O+,Packed RBC,,,,,,,,,10,16,2026-02-05 18:51:50,2026-02-05 18:51:50,OUTFLOW
REDCROSS,inventory_transaction,6,redcross-6-4254-f1f50eb947110493087df56ff301c2f6,,O+,Packed RBC,,,,,,,,,11,18,2025-12-25 00:40:03,2025-12-25 00:40:03,OUTFLOW
REDCROSS,inventory_transaction,10,redcross-10-4255-faf8dcedd70b2b85b76203a4e599c11e,,O+,Plasma,,,,,,,,,9,38,2025-05-27 07:20:10,2025-05-27 07:20:10,INFLOW
REDCROSS,inventory_transaction,41,redcross-41-4256-b681c0772175c6f3c3cfbed81b5656f2,,B+,Plasma,,,,,,,,,1,2,2024-11-23 21:30:06,2024-11-23 21:30:06,OUTFLOW
REDCROSS,inventory_transaction,13,redcross-13-4257-851984fa0ac7e1eb722a857f77703885,,B+,Fresh Frozen Plasma,,,,,,,,,2,5,2024-01-15 01:37:02,2024-01-15 01:37:02,INFLOW
REDCROSS,inventory_transaction,41,redcross-41-4258-932307efb5beb0734786e4721de96698,,A-,Fresh Frozen Plasma,,,,,,,,,1,2,2025-03-10 20:30:59,2025-03-10 20:30:59,OUTFLOW
REDCROSS,inventory_transaction,19,redcross-19-4259-b1964cf1629bf69e00734c3224773e05,,B+,Platelets,,,,,,,,,2,6,2025-05-05 05:35:42,2025-05-05 05:35:42,INFLOW
REDCROSS,inventory_transaction,16,redcross-16-4260-3e72a697066dc6d3dc4a9aa59e6b32ce,,O+,Plasma,,,,,,,,,13,39,2024-08-13 05:45:18,2024-08-13 05:45:18,OUTFLOW
REDCROSS,inventory_transaction,23,redcross-23-4261-1140fd9485b09e25c3d1526f15a9813c,,A+,Cryoprecipitate,,,,,,,,,2,3,2025-06-25 09:52:49,2025-06-25 09:52:49,INFLOW
REDCROSS,inventory_transaction,48,redcross-48-4262-5d40f943ae11ecc716df74724eb34367,,B+,Packed RBC,,,,,,,,,2,22,2025-04-21 10:31:13,2025-04-21 10:31:13,INFLOW
REDCROSS,inventory_transaction,24,redcross-24-4263-2d602fea2f7d33aa2a2c6ccc07f1f4e3,,O+,Cryoprecipitate,,,,,,,,,3,9,2025-05-26 12:36:43,2025-05-26 12:36:43,OUTFLOW
REDCROSS,inventory_transaction,46,redcross-46-4264-fdd0062da4d8f2faa457105eca2f8c65,,A+,Fresh Frozen Plasma,,,,,,,,,1,1,2025-02-22 10:50:26,2025-02-22 10:50:26,INFLOW
REDCROSS,inventory_transaction,46,redcross-46-4265-94e92cc413e52528027290c7cfb3fef5,,O+,Cryoprecipitate,,,,,,,,,5,13,2024-07-05 18:53:25,2024-07-05 18:53:25,INFLOW
REDCROSS,inventory_transaction,41,redcross-41-4266-361eda09f1f250ac5438a323b38d99c7,,O+,Whole Blood,,,,,,,,,9,37,2024-07-07 04:20:05,2024-07-07 04:20:05,OUTFLOW
REDCROSS,inventory_transaction,22,redcross-22-4267-6d56568333522186ab64fa585b27ac4c,,O+,Platelets,,,,,,,,,1,3,2026-01-07 06:29:41,2026-01-07 06:29:41,OUTFLOW
REDCROSS,inventory_transaction,32,redcross-32-4268-947da030592c2165a29577fa40b54443,,B+,Whole Blood,,,,,,,,,4,23,2024-10-18 04:59:27,2024-10-18 04:59:27,INFLOW
REDCROSS,inventory_transaction,12,redcross-12-4269-7a659782ce972702032d535b1e26a17d,,B+,Plasma,,,,,,,,,2,11,2024-03-20 07:50:31,2024-03-20 07:50:31,INFLOW
REDCROSS,inventory_transaction,36,redcross-36-4270-dabf8880957078df2c5edc2d363f4358,,O+,Whole Blood,,,,,,,,,3,6,2024-07-24 11:40:48,2024-07-24 11:40:48,OUTFLOW
REDCROSS,inventory_transaction,43,redcross-43-4271-32e708c4e2ddaf75755e632707854ddf,,O+,Packed RBC,,,,,,,,,22,67,2025-10-15 11:02:05,2025-10-15 11:02:05,INFLOW
REDCROSS,inventory_transaction,37,redcross-37-4272-3d543da041d9fd63cee4a532e32e14ed,,B+,Packed RBC,,,,,,,,,11,26,2024-01-27 14:51:27,2024-01-27 14:51:27,OUTFLOW
REDCROSS,inventory_transaction,13,redcross-13-4273-52030fbeac58d62b480797e575e2b04c,,B+,Platelets,,,,,,,,,4,16,2024-08-05 21:42:18,2024-08-05 21:42:18,INFLOW
REDCROSS,inventory_transaction,30,redcross-30-4274-30b1a6971b2a7b6b6d400f96a6dc772d,,A+,Whole Blood,,,,,,,,,7,26,2025-03-24 16:09:19,2025-03-24 16:09:19,INFLOW
REDCROSS,inventory_transaction,26,redcross-26-4275-574363dcd44b3d013122515b738084d4,,B+,Fresh Frozen Plasma,,,,,,,,,3,3,2024-08-15 13:59:43,2024-08-15 13:59:43,INFLOW
REDCROSS,inventory_transaction,41,redcross-41-4276-b9acb3850193a80d9020e5a30b59befb,,O+,Platelets,,,,,,,,,2,2,2024-06-11 21:47:22,2024-06-11 21:47:22,INFLOW
REDCROSS,inventory_transaction,38,redcross-38-4277-e39fd14ca19eb19c50ba77cbe09e9601,,O+,Cryoprecipitate,,,,,,,,,4,16,2025-08-07 15:50:11,2025-08-07 15:50:11,INFLOW
REDCROSS,inventory_transaction,49,redcross-49-4278-a892e0c2459c472694ab523fccf4ff01,,AB+,Packed RBC,,,,,,,,,1,1,2026-03-07 04:20:28,2026-03-07 04:20:28,OUTFLOW
REDCROSS,inventory_transaction,16,redcross-16-4279-38b626e83d92656c4c83778f2b429f98,,A+,Fresh Frozen Plasma,,,,,,,,,4,6,2025-02-26 17:52:45,2025-02-26 17:52:45,OUTFLOW
REDCROSS,inventory_transaction,4,redcross-4-4280-711f2baf0a2751e2bf4885caa0bffeec,,A+,Fresh Frozen Plasma,,,,,,,,,5,21,2024-07-16 21:43:15,2024-07-16 21:43:15,INFLOW
REDCROSS,inventory_transaction,27,redcross-27-4281-de08717f277b2e943892bca371d54833,,B+,Whole Blood,,,,,,,,,2,26,2024-11-01 19:46:47,2024-11-01 19:46:47,INFLOW
REDCROSS,inventory_transaction,4,redcross-4-4282-044d6a1955b913894c466ce592f15613,,A-,Platelets,,,,,,,,,1,2,2025-05-29 17:24:48,2025-05-29 17:24:48,INFLOW
REDCROSS,inventory_transaction,17,redcross-17-4283-38c37b5f65deb3630f4768ef4b86e3d0,,B+,Fresh Frozen Plasma,,,,,,,,,2,21,2026-02-11 07:43:59,2026-02-11 07:43:59,OUTFLOW
REDCROSS,inventory_transaction,34,redcross-34-4284-3598443d1441d2e8053b81414b35a27b,,B-,Platelets,,,,,,,,,1,0,2025-03-03 02:14:42,2025-03-03 02:14:42,OUTFLOW
REDCROSS,inventory_transaction,4,redcross-4-4285-21714d84d67f6a9fd7efbff24cc68078,,AB+,Platelets,,,,,,,,,1,2,2025-11-02 07:55:06,2025-11-02 07:55:06,INFLOW
REDCROSS,inventory_transaction,26,redcross-26-4286-d3b5442004adfe7e627e6ef89dabb23e,,B+,Packed RBC,,,,,,,,,2,10,2025-03-06 18:04:51,2025-03-06 18:04:51,INFLOW
REDCROSS,inventory_transaction,32,redcross-32-4287-eb25a48b97395a97ac4f5a38d8bad264,,B+,Packed RBC,,,,,,,,,1,4,2025-09-16 17:51:00,2025-09-16 17:51:00,OUTFLOW
REDCROSS,inventory_transaction,11,redcross-11-4288-e4fecc5ab7bcbc80694745872ac194fa,,O-,Whole Blood,,,,,,,,,1,3,2024-08-08 03:32:48,2024-08-08 03:32:48,INFLOW
REDCROSS,inventory_transaction,1,redcross-1-4289-c20593f29877b783a118f831991c7e2d,,A+,Packed RBC,,,,,,,,,2,10,2025-01-07 04:13:04,2025-01-07 04:13:04,OUTFLOW
REDCROSS,inventory_transaction,26,redcross-26-4290-4b9ce24c8637b961c2ae58ec6dcd2820,,A+,Cryoprecipitate,,,,,,,,,5,14,2024-03-09 09:49:00,2024-03-09 09:49:00,INFLOW
REDCROSS,inventory_transaction,6,redcross-6-4291-7385687311ef803de041a8fe9a1453f0,,O+,Whole Blood,,,,,,,,,8,35,2024-05-05 17:38:58,2024-05-05 17:38:58,INFLOW
REDCROSS,inventory_transaction,3,redcross-3-4292-fa161690b281474a1c347ea091761bb4,,A+,Packed RBC,,,,,,,,,1,14,2025-09-10 00:57:54,2025-09-10 00:57:54,OUTFLOW
REDCROSS,inventory_transaction,43,redcross-43-4293-62e827fea70f1744ef81c73f3d913e40,,A+,Plasma,,,,,,,,,1,1,2025-02-12 18:44:44,2025-02-12 18:44:44,INFLOW
REDCROSS,inventory_transaction,45,redcross-45-4294-d4eec09ce808b7f10c286dd5eb45658e,,O+,Platelets,,,,,,,,,3,9,2026-02-08 23:05:29,2026-02-08 23:05:29,OUTFLOW
REDCROSS,inventory_transaction,14,redcross-14-4295-3c8fd5dae2fc869325408e942b2d77dd,,A+,Packed RBC,,,,,,,,,5,8,2024-11-12 16:15:16,2024-11-12 16:15:16,OUTFLOW
REDCROSS,inventory_transaction,50,redcross-50-4296-e0045bff604d230ccf0c1830ed116204,,B+,Fresh Frozen Plasma,,,,,,,,,7,12,2024-11-16 09:46:31,2024-11-16 09:46:31,OUTFLOW
REDCROSS,inventory_transaction,40,redcross-40-4297-66303a92582501c8b4cd897cd9ab35b7,,O+,Plasma,,,,,,,,,1,27,2024-02-29 22:44:35,2024-02-29 22:44:35,OUTFLOW
REDCROSS,inventory_transaction,9,redcross-9-4298-744fa7589b3f5e1f7f1def8855032401,,B+,Platelets,,,,,,,,,2,7,2024-02-03 08:03:02,2024-02-03 08:03:02,OUTFLOW
REDCROSS,inventory_transaction,43,redcross-43-4299-c61711a24cb0a3d89e17c0b5c604d621,,AB-,Cryoprecipitate,,,,,,,,,1,1,2025-07-12 23:12:18,2025-07-12 23:12:18,INFLOW
REDCROSS,inventory_transaction,11,redcross-11-4300-b4dbefc7dcb471c49ae667299f4e7680,,O+,Cryoprecipitate,,,,,,,,,1,5,2024-01-26 11:55:38,2024-01-26 11:55:38,OUTFLOW
REDCROSS,inventory_transaction,17,redcross-17-4301-3457521963e1616fc4c2f2ab37ee5d5c,,A+,Platelets,,,,,,,,,2,4,2025-11-30 23:48:22,2025-11-30 23:48:22,INFLOW
REDCROSS,inventory_transaction,11,redcross-11-4302-1c15521b93edb0d7d3bd1a031ad8b1f5,,O+,Cryoprecipitate,,,,,,,,,1,2,2024-06-16 02:14:07,2024-06-16 02:14:07,OUTFLOW
REDCROSS,inventory_transaction,30,redcross-30-4303-2bbc4f801b61146b1b44ab5978e6cc75,,B+,Cryoprecipitate,,,,,,,,,4,10,2025-06-25 23:13:10,2025-06-25 23:13:10,INFLOW
REDCROSS,inventory_transaction,7,redcross-7-4304-dcf39e6b9c17134f7e066226971ef7df,,A+,Whole Blood,,,,,,,,,8,35,2025-06-01 03:07:51,2025-06-01 03:07:51,INFLOW
REDCROSS,inventory_transaction,27,redcross-27-4305-a0de382e9548b0551078fa19a8e30126,,A+,Platelets,,,,,,,,,4,12,2024-11-23 03:21:12,2024-11-23 03:21:12,INFLOW
REDCROSS,inventory_transaction,49,redcross-49-4306-1b943bac743029039f347d8a8b89f109,,O+,Plasma,,,,,,,,,19,58,2024-01-17 05:10:02,2024-01-17 05:10:02,INFLOW
REDCROSS,inventory_transaction,6,redcross-6-4307-53b7b8706131e30d90f049c063a62859,,B+,Fresh Frozen Plasma,,,,,,,,,4,27,2024-01-24 09:43:00,2024-01-24 09:43:00,INFLOW
REDCROSS,inventory_transaction,39,redcross-39-4308-8345d8bd264e8ba1b64a959ded1b0320,,B+,Whole Blood,,,,,,,,,1,21,2024-12-16 00:28:20,2024-12-16 00:28:20,INFLOW
REDCROSS,inventory_transaction,17,redcross-17-4309-85bc8213277dda956b6f3ebb480b86ee,,B+,Packed RBC,,,,,,,,,7,7,2025-02-26 15:28:03,2025-02-26 15:28:03,OUTFLOW
REDCROSS,inventory_transaction,32,redcross-32-4310-d9ecd6af7b57c995ed6a6a1ccd5f4502,,B+,Plasma,,,,,,,,,8,43,2025-05-18 01:46:00,2025-05-18 01:46:00,INFLOW
REDCROSS,inventory_transaction,42,redcross-42-4311-a6cfc31ce07e07c3e308467f244e857d,,B+,Fresh Frozen Plasma,,,,,,,,,3,11,2024-02-11 10:59:32,2024-02-11 10:59:32,OUTFLOW
REDCROSS,inventory_transaction,21,redcross-21-4312-6d785ccc1fc97099f4a6c64198296bb6,,A+,Whole Blood,,,,,,,,,4,32,2024-06-16 14:10:29,2024-06-16 14:10:29,INFLOW
REDCROSS,inventory_transaction,36,redcross-36-4313-89998c7c10f4632b8683a452aafc74ac,,O+,Whole Blood,,,,,,,,,1,9,2025-12-07 17:58:15,2025-12-07 17:58:15,INFLOW
REDCROSS,inventory_transaction,7,redcross-7-4314-bfe9dab4f5577262a9df400d3d88db87,,O+,Packed RBC,,,,,,,,,7,19,2024-07-16 08:01:27,2024-07-16 08:01:27,INFLOW
REDCROSS,inventory_transaction,35,redcross-35-4315-88dca1fccdb8941b33989bc4954b569b,,O+,Platelets,,,,,,,,,1,0,2025-01-07 00:11:19,2025-01-07 00:11:19,OUTFLOW
REDCROSS,inventory_transaction,21,redcross-21-4316-146a0d6ef27f3d1888d045b15999309f,,O+,Cryoprecipitate,,,,,,,,,1,3,2025-12-31 08:54:30,2025-12-31 08:54:30,INFLOW
REDCROSS,inventory_transaction,4,redcross-4-4317-699e82b6f226cecd1f7a95dea7e3ac90,,A+,Fresh Frozen Plasma,,,,,,,,,13,19,2026-04-11 14:36:27,2026-04-11 14:36:27,OUTFLOW
REDCROSS,inventory_transaction,13,redcross-13-4318-7eff04949ee8768d7d9b2794b27ef149,,A+,Whole Blood,,,,,,,,,12,40,2026-03-15 08:53:03,2026-03-15 08:53:03,INFLOW
REDCROSS,inventory_transaction,2,redcross-2-4319-91631b2e49df1444dd4970c846780a70,,O+,Fresh Frozen Plasma,,,,,,,,,4,29,2024-03-23 07:34:42,2024-03-23 07:34:42,OUTFLOW
REDCROSS,inventory_transaction,37,redcross-37-4320-42213d9951cbb5ab9fe7b4b42222fc57,,O+,Whole Blood,,,,,,,,,7,28,2026-02-10 08:52:58,2026-02-10 08:52:58,INFLOW
REDCROSS,inventory_transaction,45,redcross-45-4321-7fd2bc13f6a86aa9711100bc41e8227b,,B+,Plasma,,,,,,,,,3,11,2024-03-13 18:55:21,2024-03-13 18:55:21,INFLOW
REDCROSS,inventory_transaction,26,redcross-26-4322-d1dc325013192c4669f0cf30ce23d4f7,,A+,Whole Blood,,,,,,,,,7,35,2025-08-04 04:50:06,2025-08-04 04:50:06,INFLOW
REDCROSS,inventory_transaction,22,redcross-22-4323-de847603867abc258b97013620b93800,,O+,Plasma,,,,,,,,,2,7,2025-04-22 01:08:56,2025-04-22 01:08:56,OUTFLOW
REDCROSS,inventory_transaction,36,redcross-36-4324-356dd722384de890c9b454ecd718be55,,O+,Cryoprecipitate,,,,,,,,,2,3,2024-08-23 09:28:32,2024-08-23 09:28:32,OUTFLOW
REDCROSS,inventory_transaction,30,redcross-30-4325-ef8d4b1e86b61a992efbba7ccf120869,,A+,Fresh Frozen Plasma,,,,,,,,,11,11,2026-01-16 04:03:39,2026-01-16 04:03:39,OUTFLOW
REDCROSS,inventory_transaction,38,redcross-38-4326-88908b3519aa6a3c18aabc267b2e08e5,,A+,Packed RBC,,,,,,,,,3,12,2025-06-20 18:35:30,2025-06-20 18:35:30,OUTFLOW
REDCROSS,inventory_transaction,46,redcross-46-4327-3ec1bc9e74214afb6c4737246fe961cb,,B+,Packed RBC,,,,,,,,,2,10,2024-06-24 19:38:56,2024-06-24 19:38:56,OUTFLOW
REDCROSS,inventory_transaction,41,redcross-41-4328-84e7afb8028fcd78eea47487f76a5540,,A+,Cryoprecipitate,,,,,,,,,3,14,2025-12-01 20:01:10,2025-12-01 20:01:10,INFLOW
REDCROSS,inventory_transaction,40,redcross-40-4329-0f9342f3a33a14e66a47a5c851670390,,O+,Platelets,,,,,,,,,5,21,2025-03-09 06:45:38,2025-03-09 06:45:38,INFLOW
REDCROSS,inventory_transaction,19,redcross-19-4330-050b9fed10a1d90dcded6f790b0f8dae,,B+,Fresh Frozen Plasma,,,,,,,,,6,20,2025-04-10 07:37:35,2025-04-10 07:37:35,INFLOW
REDCROSS,inventory_transaction,44,redcross-44-4331-8044645111134ffcdf4fd091254563b1,,O+,Cryoprecipitate,,,,,,,,,6,19,2024-03-20 17:46:35,2024-03-20 17:46:35,INFLOW
REDCROSS,inventory_transaction,26,redcross-26-4332-3a10e21d8fa3312db14b6fbd55f8778a,,O+,Packed RBC,,,,,,,,,10,64,2024-12-07 07:53:15,2024-12-07 07:53:15,INFLOW
REDCROSS,inventory_transaction,25,redcross-25-4333-4a85f36a9f04022f029fb565276cc185,,A+,Whole Blood,,,,,,,,,1,16,2025-02-24 13:12:15,2025-02-24 13:12:15,OUTFLOW
REDCROSS,inventory_transaction,8,redcross-8-4334-0afbbd905dc3624f06190e1aa2edfd7c,,O+,Packed RBC,,,,,,,,,11,55,2025-02-11 22:12:16,2025-02-11 22:12:16,INFLOW
REDCROSS,inventory_transaction,27,redcross-27-4335-e364039b655c6b41f1532fda91bff91f,,O+,Packed RBC,,,,,,,,,2,11,2025-06-24 17:26:11,2025-06-24 17:26:11,OUTFLOW
REDCROSS,inventory_transaction,24,redcross-24-4336-94c8c34f0f8f341a331ed4d93d1e2de1,,B+,Fresh Frozen Plasma,,,,,,,,,3,10,2025-01-07 11:51:45,2025-01-07 11:51:45,INFLOW
REDCROSS,inventory_transaction,18,redcross-18-4337-50e634fdcc7744780e96276ec1642c13,,AB+,Packed RBC,,,,,,,,,3,12,2024-04-17 14:21:16,2024-04-17 14:21:16,INFLOW
